"_created_at"	_id	_updated_at	device	tag_count	text	trip_count
2017-09-08T17:55:53.722Z	rwZAwbP3w1	2017-09-08T17:55:53.722Z	43719b7c983f3578	10	Worthy	31
2017-09-08T17:55:54.072Z	Nm833C3gWn	2017-09-08T17:55:54.072Z	43719b7c983f3578	11	Fast	31
2017-09-08T17:56:39.739Z	DM7D3hDpUU	2017-09-08T17:56:39.739Z	e56242e9404d2053	6	Efficient	15
2017-09-08T17:56:40.569Z	JsmXqfO7RR	2017-09-08T17:56:40.569Z	e56242e9404d2053	7	Light	15
2017-09-08T17:56:41.439Z	8BlHjZ4Xy7	2017-09-08T17:56:41.439Z	e56242e9404d2053	8	Moderated	15
2017-09-08T18:07:59.838Z	6gz1Pj00KR	2017-09-08T18:07:59.838Z	e56242e9404d2053	9	effiient	16
2017-09-08T18:08:00.060Z	q4MDBVeaFh	2017-09-08T18:08:00.060Z	e56242e9404d2053	10	short	16
2017-09-08T18:08:01.867Z	pNcAlumxSd	2017-09-08T18:08:01.867Z	ce37e35d0ddb2ce8	15	Efficient	29
2017-09-08T18:08:02.026Z	ANE6cPeMYA	2017-09-08T18:08:02.026Z	ce37e35d0ddb2ce8	16	Quick	29
2017-09-08T18:08:02.209Z	a9juSuZSUA	2017-09-08T18:08:02.209Z	ce37e35d0ddb2ce8	17	Fast	29
2017-09-08T18:08:26.915Z	HsQoY5u2xh	2017-09-08T18:08:26.915Z	43719b7c983f3578	12	cold	33
2017-09-08T18:08:27.195Z	3XWHxxhq7t	2017-09-08T18:08:27.195Z	43719b7c983f3578	13	Fast	33
2017-09-08T18:09:11.140Z	9cAGY0cFIL	2017-09-08T18:09:11.140Z	ce37e35d0ddb2ce8	18	Worthy	30
2017-09-08T18:09:11.345Z	FEIVvW6XMZ	2017-09-08T18:09:11.345Z	ce37e35d0ddb2ce8	19	Moderated	30
2017-09-08T19:29:58.066Z	NMo3BiBefy	2017-09-08T19:29:58.066Z	14571aeb92ef00fd	3	Time-consuming	6
2017-09-08T19:29:58.230Z	sqLBFFkCpk	2017-09-08T19:29:58.230Z	14571aeb92ef00fd	4	Moderated	6
2017-09-09T09:58:45.054Z	tCXqLN9JE0	2017-09-09T09:58:45.054Z	43719b7c983f3578	14	Dull	34
2017-09-09T11:16:04.199Z	pFC5gNw7mv	2017-09-09T11:16:04.199Z	43719b7c983f3578	15	Brake-intensive	35
2017-09-09T11:16:04.406Z	AGLdPYDLwu	2017-09-09T11:16:04.406Z	43719b7c983f3578	16	long	35
2017-09-09T11:16:04.598Z	fFysMi3juo	2017-09-09T11:16:04.598Z	43719b7c983f3578	17	fun	35
2017-09-09T11:36:41.855Z	QLOg5himiE	2017-09-09T11:36:41.855Z	43719b7c983f3578	18	Fast	36
2017-09-09T12:51:40.535Z	5WaVxPCTi0	2017-09-09T12:51:40.535Z	ce37e35d0ddb2ce8	20	Average	33
2017-09-09T12:51:40.687Z	EED5IBECVd	2017-09-09T12:51:40.687Z	ce37e35d0ddb2ce8	21	fun	33
2017-09-09T12:51:40.799Z	H73x5sHTNV	2017-09-09T12:51:40.799Z	ce37e35d0ddb2ce8	22	Moderated	33
2017-09-09T13:34:12.201Z	DAmZAWuAHy	2017-09-09T13:34:12.201Z	14571aeb92ef00fd	5	Hazardous	7
2017-09-09T13:34:12.297Z	5HVsGLOf6k	2017-09-09T13:34:12.297Z	14571aeb92ef00fd	6	Risky	7
2017-09-09T13:34:12.566Z	XKwi7q23UK	2017-09-09T13:34:12.566Z	14571aeb92ef00fd	7	Slow-moving	7
2017-09-09T14:16:59.596Z	eTvwwMlEaz	2017-09-09T14:16:59.596Z	43719b7c983f3578	19	Brake-intensive	37
2017-09-09T14:16:59.776Z	P0IMF1TFNu	2017-09-09T14:16:59.776Z	43719b7c983f3578	20	Crowded	37
2017-09-09T14:16:59.937Z	9dkpqlr3gS	2017-09-09T14:16:59.937Z	43719b7c983f3578	21	Safe	37
2017-09-09T14:25:19.816Z	5Jg9OpDDmD	2017-09-09T14:25:19.816Z	43719b7c983f3578	22	Fast	38
2017-09-09T16:25:53.771Z	iL4RvNucNZ	2017-09-09T16:25:53.771Z	43719b7c983f3578	23	Dull	39
2017-09-09T16:36:29.978Z	tZdXlA8eJ2	2017-09-09T16:36:29.978Z	ce37e35d0ddb2ce8	1	Dull	35
2017-09-09T18:59:20.986Z	qWYYqUpLKw	2017-09-09T18:59:20.986Z	14571aeb92ef00fd	8	Average	8
2017-09-09T18:59:21.717Z	KHzCs7rORu	2017-09-09T18:59:21.717Z	14571aeb92ef00fd	9	Light	8
2017-09-09T18:59:21.970Z	2LzWKo2DrX	2017-09-09T18:59:21.970Z	14571aeb92ef00fd	10	Moderated	8
2017-09-09T20:28:17.777Z	jRrZK2LhV6	2017-09-09T20:28:17.777Z	ce37e35d0ddb2ce8	15	Fast	37
2017-09-10T11:33:12.554Z	msriSlvPLD	2017-09-10T11:33:12.554Z	43719b7c983f3578	1	Slow-moving	41
2017-09-10T11:50:53.424Z	Wy5n0n9GBe	2017-09-10T11:50:53.424Z	43719b7c983f3578	1	Slow-moving	42
2017-09-10T11:51:01.086Z	4XtvG5v3D3	2017-09-10T11:51:01.086Z	e56242e9404d2053	1	Slow-moving	18
2017-09-10T11:51:18.473Z	QHprgfu8lC	2017-09-10T11:51:18.473Z	ce37e35d0ddb2ce8	15	Moderated	40
2017-09-10T13:01:42.214Z	5UZ05REGq2	2017-09-10T13:01:42.214Z	14571aeb92ef00fd	11	Enough	9
2017-09-10T13:01:42.924Z	Gm3aZMWB3A	2017-09-10T13:01:42.924Z	14571aeb92ef00fd	12	Worthy	9
2017-09-10T13:01:43.452Z	Aa5880GBXM	2017-09-10T13:01:43.452Z	14571aeb92ef00fd	13	Slow-moving	9
2017-09-10T17:06:21.290Z	mtHTCOlqx9	2017-09-10T17:06:21.290Z	ce37e35d0ddb2ce8	1	"rainy "	43
2017-09-10T17:06:21.549Z	LRBucq9abU	2017-09-10T17:06:21.549Z	ce37e35d0ddb2ce8	2	cold	43
2017-09-10T18:59:33.106Z	KDq3t185jT	2017-09-10T18:59:33.106Z	14571aeb92ef00fd	14	Slow-moving	10
2017-09-11T11:42:27.366Z	HX3xma5RHB	2017-09-11T11:42:27.366Z	e56242e9404d2053	1	Dull	21
2017-09-11T15:30:12.673Z	DPa72i5GEm	2017-09-11T15:30:12.673Z	e2ff1ed10162056f	1	Effizient	2
2017-09-11T15:30:13.462Z	GKO4OXvUox	2017-09-11T15:30:13.462Z	e2ff1ed10162056f	2	Angemessen	2
2017-09-11T15:30:13.634Z	DiliZNCzEk	2017-09-11T15:30:13.634Z	e2ff1ed10162056f	3	Mäßig	2
2017-09-12T16:21:11.406Z	0zAVn2sBQ8	2017-09-12T16:21:11.406Z	ce37e35d0ddb2ce8	1	Speedy	56
2017-09-12T16:21:11.625Z	sHb765JDi9	2017-09-12T16:21:11.625Z	ce37e35d0ddb2ce8	2	Normal	56
2017-09-12T16:21:11.863Z	JPQrNQ6OAr	2017-09-12T16:21:11.863Z	ce37e35d0ddb2ce8	3	Slow-moving	56
2017-09-12T16:21:24.676Z	SJ9sGsfdik	2017-09-12T16:21:24.676Z	e56242e9404d2053	1	Efficient	23
2017-09-12T16:21:24.873Z	klVCPkb1uL	2017-09-12T16:21:24.873Z	e56242e9404d2053	2	Normal	23
2017-09-12T16:21:25.094Z	KqEVC3Juoj	2017-09-12T16:21:25.094Z	e56242e9404d2053	3	Moderated	23
2017-09-12T16:26:48.073Z	Apk1TbOaqF	2017-09-12T16:26:48.073Z	43719b7c983f3578	1	Speedy	51
2017-09-12T16:26:48.236Z	8lazGyviOV	2017-09-12T16:26:48.236Z	43719b7c983f3578	2	Crowded	51
2017-09-12T16:26:48.396Z	gHrPcrLTX8	2017-09-12T16:26:48.396Z	43719b7c983f3578	3	Slow-moving	51
2017-09-13T10:04:54.059Z	aDqPhGWlk6	2017-09-13T10:04:54.059Z	14571aeb92ef00fd	15	Moderated	11
2017-09-13T11:51:01.949Z	C7UeNAveBp	2017-09-13T11:51:01.949Z	ce37e35d0ddb2ce8	1	Moderated	57
2017-09-13T12:24:08.950Z	16ZhEFfeAH	2017-09-13T12:24:08.950Z	ce37e35d0ddb2ce8	1	Moderated	58
2017-09-13T15:16:43.162Z	MFXIIP9uZU	2017-09-13T15:16:43.162Z	1adf6bdbbb6f317b	9	test max	7
2017-09-13T19:00:38.708Z	n7sJdmfQYJ	2017-09-13T19:00:38.708Z	1adf6bdbbb6f317b	10	Schnell	9
2017-09-14T14:02:55.193Z	OiyLxsQzF5	2017-09-14T14:02:55.193Z	8449b1811700bd63	1	rainy	2
2017-09-14T14:02:59.842Z	sQrOcguVBn	2017-09-14T14:02:59.842Z	8449b1811700bd63	2	Moderated	2
2017-09-15T07:03:22.642Z	Y8iSaBSVJb	2017-09-15T07:03:22.642Z	43719b7c983f3578	1	"alone "	55
2017-09-15T07:03:22.786Z	7FEdYNm5Xm	2017-09-15T07:03:22.786Z	43719b7c983f3578	2	windy	55
2017-09-15T07:03:22.930Z	Ih63DkZoBq	2017-09-15T07:03:22.930Z	43719b7c983f3578	3	Fast	55
2017-09-15T07:03:37.234Z	eg9rPTk4OE	2017-09-15T07:03:37.234Z	43719b7c983f3578	4	Speedy	56
2017-09-15T07:03:37.397Z	v8FPBW1UPZ	2017-09-15T07:03:37.397Z	43719b7c983f3578	5	Light	56
2017-09-15T07:03:37.624Z	mOMALmRYuy	2017-09-15T07:03:37.624Z	43719b7c983f3578	6	Fast	56
2017-09-15T15:33:11.107Z	kHE9a010aB	2017-09-15T15:33:11.107Z	ce37e35d0ddb2ce8	1	Enough	62
2017-09-15T15:33:11.240Z	F5HY8d4UTc	2017-09-15T15:33:11.240Z	ce37e35d0ddb2ce8	2	Normal	62
2017-09-15T15:33:11.384Z	JRwaUsrUKg	2017-09-15T15:33:11.384Z	ce37e35d0ddb2ce8	3	Fast	62
2017-09-15T16:27:14.326Z	yj0wRyJMYY	2017-09-15T16:27:14.326Z	f9a799097f8dd185	1	Average	3
2017-09-15T16:27:14.510Z	0bkRSnhb4c	2017-09-15T16:27:14.510Z	f9a799097f8dd185	2	Normal	3
2017-09-15T16:27:14.691Z	ZXV8ghoEy7	2017-09-15T16:27:14.691Z	f9a799097f8dd185	3	Moderated	3
2017-09-16T08:06:37.235Z	EcXjnXOdux	2017-09-16T08:06:37.235Z	14571aeb92ef00fd	16	Light	13
2017-09-16T08:06:37.963Z	rA5TdnzgZ1	2017-09-16T08:06:37.963Z	14571aeb92ef00fd	17	Relaxed	13
2017-09-16T09:04:13.989Z	mS0XQtGUbr	2017-09-16T09:04:13.989Z	580e8671042d7e43	1	Überfüllt	4
2017-09-16T09:04:14.198Z	SOnqTxhRXK	2017-09-16T09:04:14.198Z	580e8671042d7e43	2	Mäßig	4
2017-09-16T09:52:06.151Z	E6laaWo8SA	2017-09-16T09:52:06.151Z	580e8671042d7e43	3	Angemessen	5
2017-09-16T09:52:06.439Z	utEs05u999	2017-09-16T09:52:06.439Z	580e8671042d7e43	4	Mäßig	5
2017-09-16T12:36:59.353Z	vdy96BWYzb	2017-09-16T12:36:59.353Z	8449b1811700bd63	3	"interrupted "	3
2017-09-16T12:36:59.482Z	WYGWvakNXQ	2017-09-16T12:36:59.482Z	8449b1811700bd63	4	Relaxed	3
2017-09-16T12:55:51.571Z	fiIuayRkje	2017-09-16T12:55:51.571Z	14571aeb92ef00fd	18	Normal	14
2017-09-16T12:55:51.940Z	GRMsE5Xt8W	2017-09-16T12:55:51.940Z	14571aeb92ef00fd	19	Moderated	14
2017-09-16T18:39:56.501Z	rdzDls0kOy	2017-09-16T18:39:56.501Z	43719b7c983f3578	7	Efficient	57
2017-09-16T18:39:56.790Z	tQHtYfQJO7	2017-09-16T18:39:56.790Z	43719b7c983f3578	8	sunny	57
2017-09-16T18:39:57.147Z	WopTKHKTRU	2017-09-16T18:39:57.147Z	43719b7c983f3578	9	lovely	57
2017-09-16T18:40:11.211Z	ilLQh97Aub	2017-09-16T18:40:11.211Z	ce37e35d0ddb2ce8	4	Efficient	64
2017-09-16T18:40:11.429Z	0N5d0YBYKE	2017-09-16T18:40:11.429Z	ce37e35d0ddb2ce8	5	Normal	64
2017-09-16T18:40:11.699Z	3Rgutynfbf	2017-09-16T18:40:11.699Z	ce37e35d0ddb2ce8	6	Fast	64
2017-09-16T18:41:26.241Z	sSXxxGq1QY	2017-09-16T18:41:26.241Z	ce37e35d0ddb2ce8	7	Fast	65
2017-09-17T09:43:07.160Z	11L0lyEHpI	2017-09-17T09:43:07.160Z	8449b1811700bd63	5	Fast	6
2017-09-17T13:21:41.389Z	STqGe4ViJD	2017-09-17T13:21:41.389Z	f9a799097f8dd185	4	Speedy	5
2017-09-17T13:21:41.557Z	FAISzhIB8K	2017-09-17T13:21:41.557Z	f9a799097f8dd185	5	Normal	5
2017-09-17T13:21:41.726Z	AETIXFC5lU	2017-09-17T13:21:41.726Z	f9a799097f8dd185	6	Moderated	5
2017-09-17T13:44:10.920Z	Pdt9z31IdJ	2017-09-17T13:44:10.920Z	158fada61da39e8d	1	Durchschnittlich	1
2017-09-17T13:44:11.162Z	Oq48MphvZv	2017-09-17T13:44:11.162Z	158fada61da39e8d	2	Flott	1
2017-09-17T13:44:11.410Z	6RrHx7Suju	2017-09-17T13:44:11.410Z	158fada61da39e8d	3	Mäßig	1
2017-09-17T16:43:46.206Z	HzAjnMM03A	2017-09-17T16:43:46.206Z	8449b1811700bd63	6	Relaxed	7
2017-09-17T17:16:43.235Z	m3fCzPzYkN	2017-09-17T17:16:43.235Z	158fada61da39e8d	4	Durchschnittlich	2
2017-09-17T17:16:43.417Z	HNCJGn1ptP	2017-09-17T17:16:43.417Z	158fada61da39e8d	5	Flott	2
2017-09-17T17:16:43.597Z	D4Bw1V66yt	2017-09-17T17:16:43.597Z	158fada61da39e8d	6	Sicher	2
2017-09-17T20:01:53.534Z	knnCesJBMp	2017-09-17T20:01:53.534Z	43719b7c983f3578	10	pleasant	57
2017-09-17T20:01:53.747Z	TNcmZNO4VZ	2017-09-17T20:01:53.747Z	43719b7c983f3578	11	Light	57
2017-09-17T20:01:53.967Z	kQhU8TOy5J	2017-09-17T20:01:53.967Z	43719b7c983f3578	12	calmed	57
2017-09-17T20:02:34.098Z	gTqg68WCY2	2017-09-17T20:02:34.098Z	43719b7c983f3578	13	Normal	57
2017-09-17T20:02:34.307Z	mLASGhJOOu	2017-09-17T20:02:34.307Z	43719b7c983f3578	14	efficient	57
2017-09-17T20:28:22.020Z	rQ4xfa5y2C	2017-09-17T20:28:22.020Z	43719b7c983f3578	15	Sheltered	58
2017-09-17T20:28:23.509Z	bImr2eXHeP	2017-09-17T20:28:23.509Z	43719b7c983f3578	16	Worthy	58
2017-09-17T20:28:24.844Z	meOEt7ipva	2017-09-17T20:28:24.844Z	43719b7c983f3578	17	"hilly "	58
2017-09-18T07:03:57.125Z	XPYJuJqwt5	2017-09-18T07:03:57.125Z	b9508c016f700eea	1	mountain bike	3
2017-09-18T07:03:57.257Z	EagFBRMJJ1	2017-09-18T07:03:57.257Z	b9508c016f700eea	2	Veloz	3
2017-09-18T08:47:46.736Z	QIAQOPkUFr	2017-09-18T08:47:46.736Z	8449b1811700bd63	7	rainy	8
2017-09-18T08:47:46.907Z	TCAVxGpJHR	2017-09-18T08:47:46.907Z	8449b1811700bd63	8	Fast	8
2017-09-18T08:52:52.408Z	JmgkweVXpL	2017-09-18T08:52:52.408Z	43719b7c983f3578	18	Light	59
2017-09-18T08:52:52.636Z	gFQl3DJbi2	2017-09-18T08:52:52.636Z	43719b7c983f3578	19	Fast	59
2017-09-18T19:42:19.532Z	daINPdw9iy	2017-09-18T19:42:19.532Z	14571aeb92ef00fd	20	Normal	15
2017-09-18T19:42:19.678Z	UyD1U25KJi	2017-09-18T19:42:19.678Z	14571aeb92ef00fd	21	Moderated	15
2017-09-18T19:42:26.691Z	RLWtq4AGFj	2017-09-18T19:42:26.691Z	14571aeb92ef00fd	20	Brake-intensive	15
2017-09-18T19:42:26.839Z	EuF2c9PnD2	2017-09-18T19:42:26.839Z	14571aeb92ef00fd	21	Risky	15
2017-09-18T19:42:26.980Z	k7DdFzaaYf	2017-09-18T19:42:26.980Z	14571aeb92ef00fd	22	Slow-moving	15
2017-09-19T08:20:50.437Z	u71Y5GsCIx	2017-09-19T08:20:50.437Z	f9a799097f8dd185	7	Speedy	6
2017-09-19T08:20:50.609Z	BntUWy7y53	2017-09-19T08:20:50.609Z	f9a799097f8dd185	8	Quick	6
2017-09-19T08:20:50.787Z	ubLoBt0HHy	2017-09-19T08:20:50.787Z	f9a799097f8dd185	9	Moderated	6
2017-09-19T10:44:15.099Z	PMo2WDg7xX	2017-09-19T10:44:15.099Z	8449b1811700bd63	9	Dull	10
2017-09-19T11:48:51.959Z	h55hbpJb20	2017-09-19T11:48:51.959Z	43719b7c983f3578	18	New tag	61
2017-09-19T11:48:52.443Z	VxcRCAMmAy	2017-09-19T11:48:52.443Z	43719b7c983f3578	19	Quick	61
2017-09-19T11:48:52.624Z	OcFbOfRk2y	2017-09-19T11:48:52.624Z	43719b7c983f3578	20	Fast	61
2017-09-19T14:49:38.566Z	2BNXsDYUK8	2017-09-19T14:49:38.566Z	f9a799097f8dd185	10	Speedy	8
2017-09-19T14:49:38.768Z	FLHIpiBuwe	2017-09-19T14:49:38.768Z	f9a799097f8dd185	11	Quick	8
2017-09-19T14:49:38.940Z	4tPla1aGcs	2017-09-19T14:49:38.940Z	f9a799097f8dd185	12	Fast	8
2017-09-19T16:47:53.946Z	GLV0r0BvCO	2017-09-19T16:47:53.946Z	f9a799097f8dd185	13	Efficient	9
2017-09-19T16:47:54.148Z	N0kCZEvPdF	2017-09-19T16:47:54.148Z	f9a799097f8dd185	14	Light	9
2017-09-19T16:47:54.338Z	efGYw78oU7	2017-09-19T16:47:54.338Z	f9a799097f8dd185	15	Moderated	9
2017-09-19T19:04:38.975Z	O6dIvMIOpc	2017-09-19T19:04:38.975Z	14571aeb92ef00fd	22	Normal	17
2017-09-19T19:04:39.121Z	J4WETBqblJ	2017-09-19T19:04:39.121Z	14571aeb92ef00fd	23	Safe	17
2017-09-19T19:18:39.685Z	Niu7zJpzUR	2017-09-19T19:18:39.685Z	43719b7c983f3578	18	Light	62
2017-09-19T19:18:39.835Z	knDbRpUZ5I	2017-09-19T19:18:39.835Z	43719b7c983f3578	19	Fast	62
2017-09-19T20:39:15.429Z	vyYOsoZjwo	2017-09-19T20:39:15.429Z	ce37e35d0ddb2ce8	8	Light	67
2017-09-19T20:39:15.610Z	3TkJNDgxPC	2017-09-19T20:39:15.610Z	ce37e35d0ddb2ce8	9	Fast	67
2017-09-19T20:39:25.667Z	YaqiJ6hHz2	2017-09-19T20:39:25.667Z	ce37e35d0ddb2ce8	8	Light	67
2017-09-19T20:39:25.834Z	UHTNTKAAr0	2017-09-19T20:39:25.834Z	ce37e35d0ddb2ce8	9	Fast	67
2017-09-19T20:39:26.908Z	calTqjtY2S	2017-09-19T20:39:26.908Z	ce37e35d0ddb2ce8	10	Light	68
2017-09-19T20:39:27.067Z	Cj7ETCHhFX	2017-09-19T20:39:27.067Z	ce37e35d0ddb2ce8	11	Moderated	68
2017-09-20T06:58:28.660Z	1Jz7pkISXY	2017-09-20T06:58:28.660Z	6a5ed68cb3581305	1	Entspannt	6
2017-09-20T07:30:11.815Z	5IlS6tKGe4	2017-09-20T07:30:11.815Z	43719b7c983f3578	18	Light	63
2017-09-20T07:30:12.075Z	BnXXGMamOx	2017-09-20T07:30:12.075Z	43719b7c983f3578	19	Fast	63
2017-09-20T15:00:24.800Z	7q60OuE7Hj	2017-09-20T15:00:24.800Z	8449b1811700bd63	10	Quick	12
2017-09-20T15:00:25.006Z	PK2l50HDId	2017-09-20T15:00:25.006Z	8449b1811700bd63	11	Safe	12
2017-09-21T06:08:28.661Z	SiqLG6jPQP	2017-09-21T06:08:28.661Z	e38875a892ad09ae	1	Langsam	1
2017-09-21T08:57:30.433Z	FlTb1liA2F	2017-09-21T08:57:30.433Z	8449b1811700bd63	12	Dull	13
2017-09-21T12:17:17.111Z	5SmC555DvM	2017-09-21T12:17:17.111Z	677751866a44e3e4	1	Enough	5
2017-09-21T12:17:17.290Z	SXriXdrMIB	2017-09-21T12:17:17.290Z	677751866a44e3e4	2	Normal	5
2017-09-21T12:17:17.444Z	wQgo3EQizM	2017-09-21T12:17:17.444Z	677751866a44e3e4	3	Moderated	5
2017-09-22T13:58:35.406Z	mu4hodvHSh	2017-09-22T13:58:35.406Z	e9236012d1f3b712	1	Moderated	1
2017-09-22T13:58:55.576Z	sTVbM7GhR3	2017-09-22T13:58:55.576Z	e9236012d1f3b712	1	Dangerous	1
2017-09-22T14:06:23.875Z	TIjes4Y1Hj	2017-09-22T14:06:23.875Z	e9236012d1f3b712	1	Fast	2
2017-09-22T16:36:55.286Z	dUq98XFwhE	2017-09-22T16:36:55.286Z	e38875a892ad09ae	1	Schnell	2
2017-09-25T13:52:20.602Z	GedyCSyopE	2017-09-25T13:52:20.602Z	fe0df20f83b53497	1	Schnell	3
2017-09-26T08:41:45.394Z	tPla3aVCsH	2017-09-26T08:41:45.394Z	43719b7c983f3578	20	Time-consuming	65
2017-09-26T08:41:45.544Z	wdA0Fnxgdi	2017-09-26T08:41:45.544Z	43719b7c983f3578	21	Moderated	65
2017-09-26T10:33:14.004Z	0aF0c46v1p	2017-09-26T10:33:14.004Z	fe0df20f83b53497	1	Gewagt	4
2017-10-02T12:01:10.344Z	xUcBcOntMs	2017-10-02T12:01:10.344Z	158fada61da39e8d	4	Effizient	3
2017-10-02T12:01:10.504Z	mP8r09Hkhb	2017-10-02T12:01:10.504Z	158fada61da39e8d	5	Riskant	3
2017-10-02T12:01:10.657Z	y09MQ5gFeC	2017-10-02T12:01:10.657Z	158fada61da39e8d	6	Schnell	3
2017-10-03T17:41:47.344Z	gEaQjIAbRR	2017-10-03T17:41:47.344Z	f9a799097f8dd185	16	Average	10
2017-10-03T17:41:47.527Z	KgrmByElZy	2017-10-03T17:41:47.527Z	f9a799097f8dd185	17	Normal	10
2017-10-03T17:41:47.697Z	c9tpXeoWKC	2017-10-03T17:41:47.697Z	f9a799097f8dd185	18	Fast	10
2017-10-10T19:36:04.857Z	ZzF3OsHOQg	2017-10-10T19:36:04.857Z	43719b7c983f3578	20	Light	72
2017-10-10T19:36:05.042Z	P4KqqfpfJ0	2017-10-10T19:36:05.042Z	43719b7c983f3578	21	Fast	72
2017-10-13T15:40:14.431Z	lHdZWbDtON	2017-10-13T15:40:14.431Z	cbbf4071656e393e	1	Normal	1
2017-10-13T15:40:14.661Z	4pyk1ghgQL	2017-10-13T15:40:14.661Z	cbbf4071656e393e	2	Moderated	1
